时间,经度,纬度,GPS状态
14:44:24,30.492959906666666,114.42163048833334,4
14:44:25,30.49294415,114.421624895,4
14:44:26,30.492931221666666,114.42162605666667,4
14:44:27,30.49292261,114.42163181666666,4
14:44:28,30.492917556666665,114.42163881333333,4
14:44:29,30.492915113333332,114.42164470166666,4
14:44:30,30.492913601666668,114.4216489,4
14:44:31,30.492912491666665,114.42165131333333,4
14:44:32,30.492912665,114.42165102,4
14:44:33,30.492912806666666,114.42165103833334,4
14:44:34,30.492912971666666,114.42165116833333,4
14:44:35,30.492909816666668,114.42165921666667,4
14:44:36,30.492903158333334,114.42168092,4
14:44:37,30.492894801666665,114.42171332833334,4
14:44:38,30.492880538333335,114.42175172833333,4
14:44:39,30.492864113333333,114.42179519833333,4
14:44:40,30.49284851,114.42184415333334,4
14:44:41,30.49283210833333,114.42189791333334,4
14:44:42,30.492815503333333,114.42195666666667,4
14:44:43,30.49279789,114.42201889833333,4
14:44:44,30.492778651666665,114.4220834,4
14:44:45,30.492759095,114.42214256,4
14:44:46,30.492743226666665,114.42218204666666,4
14:44:47,30.492730413333334,114.42219976333334,4
14:44:48,30.492715686666667,114.422203475,4
14:44:49,30.492701923333332,114.422201865,4
14:44:50,30.492690216666666,114.42220106833334,4
14:44:51,30.49268208333333,114.42220569666667,4
14:44:52,30.492673865,114.422218555,4
14:44:53,30.492663805,114.42224215666667,4
14:44:54,30.492652271666667,114.42227486,4
14:44:55,30.492642358333335,114.42231618,4
14:44:56,30.492632638333333,114.42236213666666,4
14:44:57,30.492621956666667,114.42240946833333,4
14:44:58,30.492610173333333,114.42245644833334,4
14:44:59,30.49259856666667,114.42250167166667,4
14:45:0,30.492587031666666,114.42254450666667,4
14:45:1,30.492575453333334,114.42258488833333,4
14:45:2,30.492564761666667,114.42262161,4
14:45:3,30.49255515666667,114.42265398166667,4
14:45:4,30.492548216666666,114.42267917666666,4
14:45:5,30.49254225,114.42269989333333,4
14:45:6,30.492536781666665,114.42271762166666,4
14:45:7,30.492530321666667,114.42273236833333,4
14:45:8,30.492520978333335,114.42274166166666,4
14:45:9,30.492514993333334,114.422744205,4
14:45:10,30.492511341666667,114.42274525833334,4
14:45:11,30.492511195,114.42274564833333,4
14:45:12,30.492511226666668,114.42274576166666,4
14:45:13,30.492511038333333,114.42274552166667,4
14:45:14,30.492510923333334,114.42274534,4
14:45:15,30.49251093,114.42274540833333,4
14:45:16,30.492510863333333,114.42274538166667,4
14:45:17,30.4925109,114.42274547166667,4
14:45:18,30.492510925,114.42274550333333,4
14:45:19,30.492510936666665,114.42274557333333,4
14:45:20,30.49251087,114.422745525,4
14:45:21,30.492510815,114.42274545833334,4
14:45:22,30.492510785,114.422745585,4
14:45:23,30.492510795,114.42274557166667,4
14:45:24,30.49251099,114.42274546333333,4
14:45:25,30.49251101666667,114.42274542833333,4
14:45:26,30.492511026666666,114.42274544333333,4
14:45:27,30.492510993333333,114.422745395,4
14:45:28,30.492510921666668,114.42274545833334,4
14:45:29,30.492510905,114.422745465,4
14:45:30,30.492510906666666,114.42274546833333,4
14:45:31,30.49251085,114.422745525,4
14:45:32,30.492511075,114.422745445,4
14:45:33,30.4925111,114.422745455,4
14:45:34,30.492511076666666,114.42274541833334,4
14:45:35,30.492511078333333,114.42274545833334,4
14:45:36,30.49251115,114.42274561333333,4
14:45:37,30.492511291666666,114.42274603,4
14:45:38,30.49251114,114.42274574833333,4
14:45:39,30.49251105,114.42274558666666,4
14:45:40,30.492510978333332,114.422745515,4
14:45:41,30.49251097166667,114.42274557,4
14:45:42,30.492510945,114.42274553666667,4
14:45:43,30.492511196666666,114.42274543666667,4
14:45:44,30.492511123333333,114.422745365,4
14:45:45,30.492511171666667,114.42274544166666,4
14:45:46,30.492511058333335,114.42274537,4
14:45:47,30.492511165,114.42274538,4
14:45:48,30.492511096666668,114.42274530666667,4
14:45:49,30.492511158333333,114.42274536166667,4
14:45:50,30.492511011666668,114.42274569166666,4
14:45:51,30.49251113,114.42274573333333,4
14:45:52,30.492511095,114.42274579166667,4
14:45:53,30.492511328333332,114.42274559166667,4
14:45:54,30.492511366666665,114.42274562,4
14:45:55,30.492511348333334,114.422745555,4
14:45:56,30.492511303333334,114.4227455,4
14:45:57,30.49251131,114.42274544833333,4
14:45:58,30.492511306666668,114.42274542,4
14:45:59,30.492511288333333,114.42274537,4
14:46:0,30.492511265,114.42274542333334,4
14:46:1,30.492511188333335,114.42274548833333,4
14:46:2,30.492511166666667,114.42274549166666,4
14:46:3,30.492511166666667,114.42274543833334,4
14:46:4,30.492511225,114.42274539333333,4
14:46:5,30.492511266666668,114.42274546666667,4
14:46:6,30.492511253333333,114.42274545,4
14:46:7,30.492511263333334,114.42274545666666,4
14:46:8,30.492511286666666,114.422745445,4
14:46:9,30.492511283333332,114.42274550833334,4
14:46:10,30.492511325,114.42274552333333,4
14:46:11,30.49251123166667,114.42274563166667,4
14:46:12,30.49251118666667,114.42274564,4
14:46:13,30.492511236666665,114.42274555666667,4
14:46:14,30.492511296666667,114.422745525,4
14:46:15,30.492511338333333,114.42274550333333,4
14:46:16,30.492511295,114.42274552,4
14:46:17,30.49251131666667,114.42274551166666,4
14:46:18,30.49251127,114.42274552666666,4
14:46:19,30.492511286666666,114.42274552833334,4
14:46:20,30.492511241666666,114.42274557833333,4
14:46:21,30.492511196666666,114.42274556,4
14:46:22,30.492511191666665,114.42274557833333,4
14:46:23,30.492511273333335,114.42274554333333,4
14:46:24,30.49251126,114.42274549166666,4
14:46:25,30.492511236666665,114.42274544333333,4
14:46:26,30.492511255,114.42274541,4
14:46:27,30.49251129,114.42274545666666,4
14:46:28,30.492511275,114.42274546166666,4
14:46:29,30.492511228333335,114.422745435,4
14:46:30,30.49251126,114.42274542333334,4
14:46:31,30.492511238333332,114.42274541,4
14:46:32,30.492511123333333,114.42274556833334,4
14:46:33,30.49251116,114.422745465,4
14:46:34,30.49251118666667,114.422745455,4
14:46:35,30.492511168333333,114.422745435,4
14:46:36,30.492511028333332,114.422745245,4
14:46:37,30.492511045,114.42274519666667,4
14:46:38,30.492511126666667,114.42274506833333,4
14:46:39,30.492511988333334,114.42274445,4
14:46:40,30.49251453,114.42274410166667,4
14:46:41,30.492518141666668,114.42274343166666,4
14:46:42,30.492518908333334,114.42274741,4
14:46:43,30.492519041666668,114.42276295333333,4
14:46:44,30.492515805,114.42278693166666,4
14:46:45,30.492508616666665,114.42281476333334,4
14:46:46,30.492498918333332,114.422845215,4
14:46:47,30.492489216666666,114.42287564333333,4
14:46:48,30.492481903333335,114.42290088333333,4
14:46:49,30.492478853333335,114.42291505,4
14:46:50,30.492479855,114.42292386666666,4
14:46:51,30.492485361666667,114.42293311166667,4
14:46:52,30.492496865,114.42293524833333,4
14:46:53,30.492506998333333,114.42292419333333,4
14:46:54,30.492514065,114.42290161333334,4
14:46:55,30.492521328333332,114.42287216333334,4
14:46:56,30.49252954,114.42283678,4
14:46:57,30.49254317833333,114.42279867833334,4
14:46:58,30.492557805,114.42275886166667,4
14:46:59,30.492571535,114.42271854166667,4
14:47:0,30.492584763333333,114.42267667166666,4
14:47:1,30.49259656,114.42263232166667,4
14:47:2,30.492608725,114.42258692666667,4
14:47:3,30.492624093333333,114.42254135333333,4
14:47:4,30.492640746666666,114.42249599333333,4
14:47:5,30.492656968333332,114.42244858833334,4
14:47:6,30.492671511666668,114.42240071333333,4
14:47:7,30.492683741666667,114.422352185,4
14:47:8,30.49269642166667,114.42230531166666,4
14:47:9,30.49271029166667,114.42226060833333,4
14:47:10,30.492723675,114.42221704833334,4
14:47:11,30.492737136666666,114.42217394833334,4
14:47:12,30.492751038333335,114.42213157,4
14:47:13,30.492765385,114.42209106,4
14:47:14,30.492777466666666,114.42205476666666,4
14:47:15,30.492786833333334,114.42202287666667,4
14:47:16,30.492793803333335,114.421995395,4
14:47:17,30.492798075,114.42197081333333,4
14:47:18,30.492802626666666,114.42194791333333,4
14:47:19,30.492807298333332,114.42192646,4
14:47:20,30.49281434,114.421910805,4
14:47:21,30.492817845,114.42190526666667,4
14:47:22,30.492818548333332,114.42190448833334,4
14:47:23,30.492818265,114.42190439833334,4
14:47:24,30.49281785,114.42190403166667,4
14:47:25,30.49281807,114.42190437833334,4
14:47:26,30.492818016666668,114.42190439666666,4
14:47:27,30.492817801666668,114.42190387166667,4
14:47:28,30.49281944166667,114.42190064333333,4
14:47:29,30.492822038333333,114.42189559166667,4
14:47:30,30.492823331666667,114.42189291,4
14:47:31,30.492823515,114.421891245,4
14:47:32,30.492823883333333,114.42188896,4
14:47:33,30.49282455,114.42187968166667,4
14:47:34,30.49282983,114.42186105666667,4
14:47:35,30.492838236666667,114.42183586666667,4
14:47:36,30.492849426666666,114.42180503166666,4
14:47:37,30.492864385,114.421771965,4
14:47:38,30.492882768333335,114.42173578333333,4
14:47:39,30.492902373333333,114.42169724,4
14:47:40,30.492922285,114.42165645666667,4
14:47:41,30.492941721666668,114.42161483833334,4
14:47:42,30.492964511666667,114.42157412833333,4
14:47:43,30.492992028333333,114.42153333666667,4
14:47:44,30.493021516666666,114.42149130333334,4
14:47:45,30.493050735,114.42144765833334,4
14:47:46,30.493077358333334,114.42140084666667,4
14:47:47,30.49310025833333,114.42135068333333,4
14:47:48,30.493121255,114.42129903333333,4
14:47:49,30.493141221666665,114.42124668666666,4
14:47:50,30.493159571666666,114.42119331833334,4
14:47:51,30.49317339,114.42113833666667,4
14:47:52,30.493184415,114.42108221166667,4
14:47:53,30.493195793333335,114.421026285,4
14:47:54,30.493206768333334,114.42096973666666,4
14:47:55,30.493216035,114.42091246833333,4
14:47:56,30.493224068333333,114.42085466333333,4
14:47:57,30.493231421666668,114.42079664833334,4
14:47:58,30.493238678333334,114.42073849333333,4
14:47:59,30.493245206666668,114.42068007833333,4
14:48:0,30.493251045,114.42062159166667,4
14:48:1,30.493255706666666,114.42056286833333,4
14:48:2,30.49326119,114.420504065,4
14:48:3,30.493267628333335,114.42044574833334,4
14:48:4,30.49327482,114.42038752,4
14:48:5,30.493281226666667,114.420329045,4
14:48:6,30.493287001666666,114.42027028,4
14:48:7,30.49329225,114.4202116,4
14:48:8,30.493295223333334,114.42015295833333,4
14:48:9,30.49330002,114.42009447833334,4
14:48:10,30.49330696,114.420036845,4
14:48:11,30.49331355,114.41997945333334,4
14:48:12,30.493320803333333,114.41992245666667,4
14:48:13,30.493326268333334,114.41986579,4
14:48:14,30.493328941666668,114.41980915,4
14:48:15,30.493330731666667,114.41975326166667,4
14:48:16,30.493332785,114.41969788166666,4
14:48:17,30.493335356666666,114.41964325166667,4
14:48:18,30.493341168333334,114.41958985,4
14:48:19,30.493348551666667,114.41953878666666,4
14:48:20,30.493357778333333,114.41948978166667,4
14:48:21,30.493368933333333,114.41944304333333,4
14:48:22,30.493381895,114.41940168833334,4
14:48:23,30.49339816,114.41936776333333,4
14:48:24,30.4934207,114.41934364833334,4
14:48:25,30.493442466666668,114.41932631833333,4
14:48:26,30.493457236666668,114.41930420333334,4
14:48:27,30.493462976666667,114.41928086666667,4
14:48:28,30.49346453,114.41925785333333,4
14:48:29,30.493464545,114.41923364,4
14:48:30,30.49346758,114.41920699333333,4
14:48:31,30.49347064,114.41918009833333,4
14:48:32,30.493472481666668,114.41915228666667,4
14:48:33,30.493474633333335,114.41912368833333,4
14:48:34,30.493477858333332,114.41909490666667,4
14:48:35,30.493481328333335,114.419065475,4
14:48:36,30.49348390833333,114.419035405,4
14:48:37,30.49348749,114.419007785,4
14:48:38,30.493489706666665,114.41898402333334,4
14:48:39,30.493490763333334,114.418959695,4
14:48:40,30.493491888333335,114.41893457166667,4
14:48:41,30.493494875,114.41890983,4
14:48:42,30.493498385,114.41888894166667,4
14:48:43,30.493502521666667,114.418868385,4
14:48:44,30.493505133333333,114.41884483166666,4
14:48:45,30.493506383333333,114.41881862833333,4
14:48:46,30.493507586666666,114.41879094,4
14:48:47,30.493511195,114.41876316333334,4
14:48:48,30.49351538333333,114.41873587666667,4
14:48:49,30.493517091666668,114.41870914,4
14:48:50,30.493516241666665,114.41868153,4
14:48:51,30.493517695,114.41865326333334,4
14:48:52,30.493524763333333,114.41863016,4
14:48:53,30.493533363333334,114.41861585166667,4
14:48:54,30.493536741666667,114.41860757666667,4
14:48:55,30.49353782,114.418601845,4
14:48:56,30.493538265,114.418601465,4
14:48:57,30.493537853333333,114.41859999333333,4
14:48:58,30.49353706833333,114.41859875166666,4
14:48:59,30.493537306666667,114.41859562166667,4
14:49:0,30.493537431666667,114.41859609333333,4
14:49:1,30.493537313333334,114.41859671,4
14:49:2,30.493537835,114.41859630333333,4
14:49:3,30.493537953333334,114.418596355,4
14:49:4,30.493537913333334,114.41859629833333,4
14:49:5,30.493537876666668,114.41859662333333,4
14:49:6,30.493537803333332,114.41859657333333,4
14:49:7,30.493537688333333,114.41859651833333,4
14:49:8,30.493537615,114.418596525,4
14:49:9,30.493537748333335,114.4185966,4
14:49:10,30.493537755,114.41859646666667,4
14:49:11,30.493537725,114.41859643166667,4
14:49:12,30.493537763333332,114.418596435,4
14:49:13,30.493537781666667,114.41859646666667,4
14:49:14,30.4935378,114.41859643333333,4
14:49:15,30.49353777,114.41859641666667,4
14:49:16,30.493537786666668,114.418596455,4
14:49:17,30.493537741666668,114.41859646833333,4
14:49:18,30.493537745,114.41859643,4
14:49:19,30.49353775333333,114.41859641833334,4
14:49:20,30.493537715,114.41859637166667,4
14:49:21,30.493537738333334,114.41859639333333,4
14:49:22,30.493537723333333,114.41859640166666,4
14:49:23,30.493537801666665,114.418596365,4
14:49:24,30.493537811666666,114.41859648166667,4
14:49:25,30.49353778,114.41859637,4
14:49:26,30.493537761666666,114.418596355,4
14:49:27,30.49353778,114.41859634333333,4
14:49:28,30.493537795,114.41859628833333,4
14:49:29,30.493537826666667,114.41859635,4
14:49:30,30.493537826666667,114.41859635166666,4
14:49:31,30.493537861666667,114.41859632833334,4
14:49:32,30.49353788166667,114.41859633333334,4
14:49:33,30.493537853333333,114.41859632166667,4
14:49:34,30.493537898333333,114.41859654,4
14:49:35,30.493537828333334,114.41859641333333,4
14:49:36,30.493537808333333,114.41859639,4
14:49:37,30.493537791666668,114.41859643166667,4
14:49:38,30.493537826666667,114.41859644166666,4
14:49:39,30.49353783833333,114.41859638666666,4
14:49:40,30.493537868333334,114.41859638833333,4
14:49:41,30.493537856666666,114.41859636,4
14:49:42,30.493537795,114.418596325,4
14:49:43,30.493537876666668,114.41859634833334,4
14:49:44,30.49353791,114.418596445,4
14:49:45,30.493537773333333,114.41859634833334,4
14:49:46,30.493537655,114.418596525,4
14:49:47,30.493537675,114.41859647666666,4
14:49:48,30.49353766,114.41859647833333,4
14:49:49,30.493537663333335,114.41859650333333,4
14:49:50,30.49353765,114.418596475,4
14:49:51,30.493537516666667,114.41859659833334,4
14:49:52,30.493537471666667,114.41859654833333,4
14:49:53,30.493537421666666,114.41859658166666,4
14:49:54,30.493537601666667,114.41859655333333,4
14:49:55,30.493537603333333,114.418596545,4
14:49:56,30.493537595,114.41859652333333,4
14:49:57,30.493537563333334,114.41859653833333,4
14:49:58,30.493537533333335,114.41859650666666,4
14:49:59,30.493537566666667,114.41859657333333,4
14:50:0,30.493537485,114.41859653333333,4
14:50:1,30.493537513333333,114.41859659,4
14:50:2,30.493537581666665,114.41859659833334,4
14:50:3,30.493537463333332,114.41859667666667,4
14:50:4,30.493537658333334,114.41859194,4
14:50:5,30.49353715,114.41857763333333,4
14:50:6,30.493540005,114.41855765,4
14:50:7,30.49354211,114.41853684833333,4
14:50:8,30.4935408,114.41851121166667,4
14:50:9,30.493539921666667,114.418482355,4
14:50:10,30.493540058333334,114.418450385,4
14:50:11,30.49354196,114.41841767833333,4
14:50:12,30.49354596,114.41838390333334,4
14:50:13,30.493549778333332,114.41834566,4
14:50:14,30.493556451666667,114.41830633666666,4
14:50:15,30.493562756666666,114.41826572166667,4
14:50:16,30.493567793333334,114.418223505,4
14:50:17,30.493570218333332,114.41818000833334,4
14:50:18,30.493570858333335,114.41813644833333,4
14:50:19,30.49357289,114.41809195166667,4
14:50:20,30.493576811666667,114.41804763666667,4
14:50:21,30.493581135,114.41800312333334,4
14:50:22,30.493584923333334,114.41795847666667,4
14:50:23,30.493588916666667,114.41791416333334,4
14:50:24,30.493596955,114.417872775,4
14:50:25,30.493607456666666,114.417846705,4
14:50:26,30.493613735,114.41782933333333,4
14:50:27,30.493612001666666,114.41781415333334,4
14:50:28,30.49360181833333,114.41780832666667,4
14:50:29,30.493590393333335,114.41781594333334,4
14:50:30,30.493582995,114.41783445666667,4
14:50:31,30.493580803333334,114.41785802833333,4
14:50:32,30.493582401666668,114.41788192833333,4
14:50:33,30.49358692,114.41790063,4
14:50:34,30.49359503,114.417911125,4
14:50:35,30.4936022,114.41791343833333,4
14:50:36,30.493606585,114.41791466166667,4
14:50:37,30.49360648,114.41791425,4
14:50:38,30.493606535,114.417914095,4
14:50:39,30.493606606666667,114.41791384333334,4
14:50:40,30.493606593333332,114.417913815,4
14:50:41,30.493606551666666,114.41791400166667,4
14:50:42,30.493606588333332,114.41791390833333,4
14:50:43,30.493606596666666,114.41791389,4
14:50:44,30.493606536666668,114.417913875,4
14:50:45,30.493606551666666,114.41791374666667,4
14:50:46,30.493606528333334,114.41791375,4
14:50:47,30.493606525,114.41791371833334,4
14:50:48,30.49360653,114.417913845,4
14:50:49,30.493606531666668,114.41791377333334,4
14:50:50,30.493606525,114.417913815,4
14:50:51,30.493606531666668,114.41791376,4
14:50:52,30.49360654,114.4179138,4
14:50:53,30.493606551666666,114.41791377833333,4
14:50:54,30.493606605,114.41791378333333,4
14:50:55,30.49360658333333,114.41791399,4
14:50:56,30.493606535,114.41791391333334,4
14:50:57,30.493606528333334,114.41791392666667,4
14:50:58,30.493606511666666,114.41791392333333,4
14:50:59,30.493606473333333,114.41791393666666,4
14:51:0,30.493606525,114.41791375666666,4
14:51:1,30.493606488333334,114.41791393833333,4
14:51:2,30.493606475,114.417913995,4
14:51:3,30.493606473333333,114.41791402333334,4
14:51:4,30.493606518333333,114.41791395,4
14:51:5,30.493606518333333,114.417914205,4
14:51:6,30.493606471666666,114.41791403,4
14:51:7,30.493606476666667,114.417914035,4
14:51:8,30.493606473333333,114.41791405,4
14:51:9,30.49360647,114.41791403333333,4
14:51:10,30.493606473333333,114.41791400666666,4
14:51:11,30.493606455,114.41791410833333,4
14:51:12,30.49360645,114.41791413166666,4
14:51:13,30.493606501666665,114.41791402333334,4
14:51:14,30.493606545,114.4179139,4
14:51:15,30.49360656,114.41791407,4
14:51:16,30.493606505,114.41791389333333,4
14:51:17,30.493606455,114.417913845,4
14:51:18,30.493606445,114.41791385666667,4
14:51:19,30.493606436666667,114.41791387666666,4
14:51:20,30.493606456666665,114.41791383833333,4
14:51:21,30.49360645,114.41791386166666,4
14:51:22,30.493606461666666,114.41791383666667,4
14:51:23,30.49360643,114.41791380666666,4
14:51:24,30.493606456666665,114.41791378333333,4
14:51:25,30.493606468333333,114.417913785,4
14:51:26,30.493606383333333,114.41791406833333,4
14:51:27,30.493606356666668,114.41791399166667,4
14:51:28,30.493606371666665,114.41791392,4
14:51:29,30.493606355,114.41791397333333,4
14:51:30,30.493606338333333,114.41791397333333,4
14:51:31,30.493606346666667,114.41791389833334,4
14:51:32,30.493606421666666,114.41791369166667,4
14:51:33,30.493606391666667,114.41791379666667,4
14:51:34,30.493606348333334,114.41791384833333,4
14:51:35,30.493606351666667,114.41791386333334,4
14:51:36,30.493606326666665,114.41791385166667,4
14:51:37,30.493606203333332,114.417914295,4
14:51:38,30.493605718333335,114.41791392833333,4
14:51:39,30.49360283,114.41791315333333,4
14:51:40,30.493597895,114.417912265,4
14:51:41,30.493594348333332,114.41791131333333,4
14:51:42,30.493594748333333,114.41790960666667,4
14:51:43,30.493600471666667,114.41790144333334,4
14:51:44,30.493605081666665,114.41788267833333,4
14:51:45,30.493608926666667,114.41785616833333,4
14:51:46,30.493613686666666,114.41782457833334,4
14:51:47,30.493619266666666,114.41779119333333,4
14:51:48,30.493624446666665,114.41775699,4
14:51:49,30.493628945,114.41772207666666,4
14:51:50,30.493635843333333,114.417686,4
14:51:51,30.49364196166667,114.417646945,4
14:51:52,30.493646503333334,114.417605645,4
14:51:53,30.493650251666665,114.41756240333333,4
14:51:54,30.493653698333333,114.41751754833334,2
14:51:55,30.493657548333335,114.417471315,2
14:51:56,30.493661593333332,114.41742774333333,2
14:51:57,30.493664995,114.41738390833333,2
14:51:58,30.493673686666668,114.41734218666667,2
14:51:59,30.493685806666665,114.417306875,2
14:52:0,30.493698883333334,114.41726702333334,2
14:52:1,30.493710955,114.417227025,2
14:52:2,30.493727835,114.41718858333333,2
14:52:3,30.49374175,114.417148955,2
14:52:4,30.493756068333333,114.41711043,2
14:52:5,30.49376901833333,114.4170741,2
14:52:6,30.493783915,114.41704415,2
14:52:7,30.493792173333333,114.41700572666667,2
14:52:8,30.493795635,114.41695985833333,2
14:52:9,30.493785386666666,114.41691949333334,2
14:52:10,30.49378752,114.41688289833333,5
14:52:11,30.493795533333333,114.416850345,5
14:52:12,30.493803883333335,114.4168191,5
14:52:13,30.493811283333333,114.41679192666666,2
14:52:14,30.493814291666666,114.41677052333333,2
14:52:15,30.493822926666667,114.41675368833333,2
14:52:16,30.49383701,114.41674095333333,2
14:52:17,30.4938641,114.41673789833334,2
14:52:18,30.493895963333333,114.416737785,2
14:52:19,30.493929271666666,114.41673916333333,5
14:52:20,30.493961581666667,114.41674252833333,5
14:52:21,30.49399368,114.41675192333334,5
14:52:22,30.49402465,114.41676234,5
14:52:23,30.494054566666666,114.41676582333334,5
14:52:24,30.49408186,114.41676558666667,5
14:52:25,30.49410587,114.41676549666667,5
14:52:26,30.494127783333333,114.41676662,5
14:52:27,30.494145401666668,114.41676675666666,5
14:52:28,30.494154431666665,114.41676696666667,5
14:52:29,30.494157558333335,114.416765585,5
14:52:30,30.494157323333333,114.41676450166666,5
14:52:31,30.49415592,114.41676421,5
14:52:32,30.49415571833333,114.416764235,5
14:52:33,30.49415563333333,114.41676424,5
14:52:34,30.494155555,114.41676426666666,5
14:52:35,30.4941555,114.416764475,5
14:52:36,30.49415552,114.41676453833334,5
14:52:37,30.49415552,114.41676464166666,5
14:52:38,30.49415534,114.41676468666667,5
14:52:39,30.49415519,114.41676465666667,5
14:52:40,30.494155028333335,114.41676463,5
14:52:41,30.494154835,114.41676467,5
14:52:42,30.494154696666666,114.41676465,5
14:52:43,30.49415455666667,114.416764615,5
14:52:44,30.494154395,114.41676467833334,5
14:52:45,30.494154195,114.41676481333333,5
14:52:46,30.494154,114.41676494,5
14:52:47,30.494153825,114.41676507,5
14:52:48,30.494153693333335,114.41676519333333,5
14:52:49,30.49415357333333,114.41676523,5
14:52:50,30.494153466666667,114.416765275,5
14:52:51,30.494153395,114.41676520833333,5
14:52:52,30.494153345,114.41676524,5
14:52:53,30.494153295,114.416765265,5
14:52:54,30.494153238333332,114.41676529166666,5
14:52:55,30.494153151666666,114.41676524833333,5
14:52:56,30.494153051666668,114.416765225,5
14:52:57,30.49415295,114.41676521333333,5
14:52:58,30.494152861666667,114.41676519666666,5
14:52:59,30.49415279,114.41676525666666,5
14:53:0,30.49415274,114.41676525833333,5
14:53:1,30.49415266,114.41676535166667,5
14:53:2,30.494152601666666,114.41676536166666,5
14:53:3,30.494152563333333,114.41676524833333,5
14:53:4,30.494152521666667,114.41676514333334,5
14:53:5,30.494152486666668,114.41676502833333,5
14:53:6,30.494152443333334,114.41676492666667,5
14:53:7,30.4941524,114.416764835,5
14:53:8,30.494152375,114.41676474166667,5
14:53:9,30.494152353333334,114.41676464,5
14:53:10,30.494152321666668,114.416764555,5
14:53:11,30.494152305,114.416764455,5
14:53:12,30.49415228,114.41676440166667,5
14:53:13,30.494152243333332,114.41676436833333,5
14:53:14,30.494152216666667,114.41676432666667,5
14:53:15,30.49415219666667,114.41676429,5
14:53:16,30.49415218,114.416764225,5
14:53:17,30.49415215,114.41676420833333,5
14:53:18,30.494152121666666,114.41676417333333,5
14:53:19,30.494152076666666,114.41676416333334,5
14:53:20,30.494153653333335,114.416764095,5
14:53:21,30.49415666,114.41676297,5
14:53:22,30.494160758333333,114.41675966833333,5
14:53:23,30.494162628333335,114.41675588666666,5
14:53:24,30.49416464666667,114.416748455,5
14:53:25,30.494163888333333,114.41673854166666,5
14:53:26,30.49415798,114.41672579,5
14:53:27,30.494144736666666,114.41672018,5
14:53:28,30.49412763,114.416718425,5
14:53:29,30.494105318333332,114.41671405833333,5
14:53:30,30.494073006666667,114.41670725833333,5
14:53:31,30.49403463,114.416700615,5
14:53:32,30.493994868333335,114.416695185,5
14:53:33,30.493957573333333,114.41669152,5
14:53:34,30.493923596666665,114.41668828333333,5
14:53:35,30.493895586666667,114.41668514666667,5
14:53:36,30.49387051,114.41668013166667,5
14:53:37,30.493849345,114.41667116833334,5
14:53:38,30.493836253333335,114.41665909666666,5
14:53:39,30.493828218333334,114.416646835,5
14:53:40,30.493817228333334,114.41663052666667,5
14:53:41,30.49380534333333,114.41661356333333,5
14:53:42,30.493788071666668,114.416588245,5
14:53:43,30.493767951666666,114.41656613166667,2
14:53:44,30.493748603333334,114.416543585,2
14:53:45,30.493732603333335,114.41651960833333,2
14:53:46,30.49372321,114.41648582166667,2
14:53:47,30.49371582,114.416448775,2
14:53:48,30.493703185,114.41640636,2
14:53:49,30.49368906,114.4163644,2
14:53:50,30.493671235,114.41632381,2
14:53:51,30.493651403333335,114.41627572,2
14:53:52,30.493631795,114.416232515,2
14:53:53,30.493622278333333,114.41619620666667,2
14:53:54,30.493612653333333,114.41616802666667,5
14:53:55,30.493600093333335,114.416138725,5
14:53:56,30.49358134,114.41611007833333,5
14:53:57,30.493554723333332,114.41609451333333,5
14:53:58,30.493529576666667,114.41608539333333,5
14:53:59,30.493509896666666,114.41607787833334,5
14:54:0,30.493494795,114.416068035,5
14:54:1,30.493473891666667,114.41606074166667,5
14:54:2,30.493445301666668,114.416054525,4
14:54:3,30.49341678,114.41605522166667,4
14:54:4,30.49339052,114.41605814666667,4
14:54:5,30.49336595833333,114.41605853333333,4
14:54:6,30.493344575,114.41605813833333,4
14:54:7,30.493325041666665,114.41605910833333,4
14:54:8,30.49330678666667,114.4160588,4
14:54:9,30.493290321666667,114.41605689333333,4
14:54:10,30.493280908333332,114.41605441833333,4
14:54:11,30.493279101666666,114.41605450333333,4
14:54:12,30.493269136666665,114.41605304333333,4
14:54:13,30.493251213333334,114.416051305,4
14:54:14,30.49322949,114.41604890166667,4
14:54:15,30.493208325,114.41604508666667,4
14:54:16,30.493190168333335,114.41604102666666,4
14:54:17,30.493174565,114.41603734,4
14:54:18,30.493154111666666,114.41603239666667,4
14:54:19,30.493128961666667,114.41602743333333,4
14:54:20,30.493099753333333,114.41602475,4
14:54:21,30.493071531666665,114.41602173,4
14:54:22,30.493048018333333,114.41601673166667,4
14:54:23,30.493028681666665,114.41601237333333,4
14:54:24,30.493020171666668,114.41600917166667,4
14:54:25,30.493020221666665,114.41600963333333,4
14:54:26,30.493020568333332,114.41601017166667,4
14:54:27,30.49302112,114.41601067,4
14:54:28,30.493021776666666,114.41601064333334,4
14:54:29,30.493022233333335,114.41601032666667,4
14:54:30,30.49302231,114.41601014166666,4
14:54:31,30.493022363333335,114.41600999666667,4
14:54:32,30.49302236,114.41601008333333,4
14:54:33,30.493022386666667,114.41600979666667,4
14:54:34,30.493022435,114.41601076666667,4
14:54:35,30.493013703333332,114.416010235,4
14:54:36,30.492993436666666,114.41600879666667,4
14:54:37,30.492965486666666,114.41600778166666,4
14:54:38,30.492936781666668,114.41600712166667,4
14:54:39,30.492908478333334,114.41600743166667,4
14:54:40,30.492881328333333,114.41600625333334,4
